# time,message_loops * LIMIT + total_messages
319506,63547222
319712,63587870
319918,63628650
320124,63669470
320330,63710672
320536,63751848
320742,63792664
320948,63833462
321154,63874246
321360,63915386
321566,63956578
321772,63997780
321978,64038984
322184,64080180
322390,64121398
322596,64162600
322802,64203778
323008,64244962
323214,64286180
323420,64327120
323626,64367920
323832,64408532
324038,64449086
324038,64449086
324244,64489464
324450,64529780
324450,64529780
324656,64570168
324656,64570168
324862,64610446
325068,64651052
325274,64691510
325480,64732176
325686,64772656
325892,64813262
326098,64854040
326304,64895162
326510,64936366
326716,64977562
326922,65018774
327128,65059970
327334,65101162
327540,65141964
327540,65141964
327746,65182770
327952,65223220
328158,65263696
328364,65304060
328570,65344654
328776,65385698
328982,65426900
329188,65468112
329188,65468112
329394,65509308
329600,65550502
329806,65591684
330012,65632900
330218,65674076
330424,65714874
330630,65755642
330630,65755642
330836,65796444
331042,65837506
331248,65878692
331454,65919492
331660,65960276
331866,66001058
332072,66041828
332278,66083000
332484,66124200
332690,66165406
332896,66206584
333102,66247800
333308,66288992
333514,66330198
333720,66371410
333926,66412606
334132,66453798
334338,66494974
334544,66535654
334750,66576030
334750,66576030
334956,66616426
335162,66657262
335162,66657262
335368,66698476
335574,66739666
335780,66780872
335986,66822084
336192,66863280
336192,66863280
336398,66904472
336604,66945656
336810,66986870
337016,67028076
337222,67069276
337428,67110462
337634,67151676
337840,67192866
338046,67234072
338252,67274890
338458,67315674
338664,67356454
338870,67397596
339076,67438810
339282,67480018
339488,67521216
339694,67562402
339900,67603616
340106,67644802
340312,67686012
340518,67726812
340724,67767182
340930,67807550
340930,67807550
341136,67848260
341342,67889478
341548,67930684
341754,67971882
341960,68013066
342166,68054282
342372,68095468
342578,68136678
342784,68177892
342990,68219088
343196,68260278
343402,68301460
343608,68342678
343814,68383884
343814,68383884
344020,68425036
344226,68465808
344226,68465808
344432,68506614
344638,68547386
344844,68588478
345050,68629692
345256,68670888
345256,68670888
345462,68712078
345668,68753262
345874,68794478
346080,68835684
346286,68876882
346286,68876882
346492,68918062
346698,68959284
346904,69000468
347110,69041426
347316,69082228
347522,69123012
347728,69163790
347934,69204970
348140,69246020
348346,69286236
348552,69326198
348758,69366276
348964,69407214
349170,69448406
349376,69489612
349582,69530824
349788,69572012
349994,69613204
350200,69654396
350406,69695614
350612,69736816
350818,69778014
351024,69819196
351230,69860414
351230,69860414
351436,69901606
351642,69942812
351848,69984024
352054,70025212
352260,70066404
352466,70107596
352672,70148814
352878,70190016
352878,70190016
353084,70231214
353290,70272396
353496,70313614
353702,70354806
353908,70396012
354114,70437224
354320,70478412
354526,70519604
354732,70560796
354938,70601976
355144,70642766
355350,70683552
355556,70724310
355762,70765026
355968,70805806
356174,70846434
356380,70887082
356586,70927858
356792,70968802
356998,71009998
357204,71051112
357410,71091908
357616,71132688
357822,71173506
357822,71173506
358028,71214724
358234,71255914
358234,71255914
358440,71297122
358646,71338334
358852,71379522
359058,71420710
359264,71461904
359470,71503120
359676,71544326
359882,71585514
360088,71626316
360088,71626316
360294,71667122
360500,71707596
360706,71747906
360912,71788296
361118,71828490
361324,71869110
361530,71909482
361736,71949970
361942,71990350
362148,72031098
362354,72071464
362560,72111942
362766,72152724
362972,72193636
363178,72234840
363384,72276034
363590,72317224
363796,72358422
364002,72399526
364208,72440322
364414,72481036
364414,72481036
364620,72521540
364826,72561942
365032,72602312
365238,72643068
365444,72684264
365650,72725462
365856,72766650
366062,72807846
366268,72849052
366474,72890258
366680,72931450
366886,72972486
367092,73013286
367298,73054070
367504,73095060
367710,73136264
367916,73177310
368122,73218086
368328,73258870
368534,73299664
368740,73340836
368946,73382032
368946,73382032
369152,73423228
369358,73464440
369564,73505628
369770,73546844
369976,73588046
370182,73629244
370388,73670432
370594,73711628
370594,73711628
370800,73752836
371006,73793892
371212,73834416
371418,73874786
371418,73874786
371624,73915192
371830,73956256
372036,73997470
372242,74038672
372448,74079866
372654,74121062
372860,74162256
